hilo,fase,tipoError,item,error
taskExecutor-2,PROCESS,InvalidDataException,"Transaccion{id=433, fecha=2024-11-18, monto=1500, tipo='invalid'}","Transaccion 433 con tipo no valido: invalid"
taskExecutor-3,PROCESS,InvalidDataException,"Transaccion{id=745, fecha=2024-12-23, monto=null, tipo='invalid'}","Transaccion incompleta: Transaccion{id=745, fecha=2024-12-23, monto=null, tipo='invalid'}"
taskExecutor-1,PROCESS,InvalidDataException,"Transaccion{id=127, fecha=2024-04-09, monto=700, tipo='invalid'}","Transaccion 127 con tipo no valido: invalid"
taskExecutor-2,PROCESS,InvalidDataException,"Transaccion{id=434, fecha=2024-05-03, monto=1500, tipo='desconocido'}","Transaccion 434 con tipo no valido: desconocido"
taskExecutor-1,PROCESS,InvalidDataException,"Transaccion{id=128, fecha=2024-07-26, monto=1500, tipo='invalid'}","Transaccion 128 con tipo no valido: invalid"
taskExecutor-3,PROCESS,InvalidDataException,"Transaccion{id=746, fecha=2024-06-08, monto=1500, tipo='invalid'}","Transaccion 746 con tipo no valido: invalid"
taskExecutor-1,PROCESS,InvalidDataException,"Transaccion{id=129, fecha=2024-11-14, monto=700, tipo='invalid'}","Transaccion 129 con tipo no valido: invalid"
taskExecutor-2,PROCESS,InvalidDataException,"Transaccion{id=435, fecha=2024-11-20, monto=null, tipo='credito'}","Transaccion incompleta: Transaccion{id=435, fecha=2024-11-20, monto=null, tipo='credito'}"
taskExecutor-1,PROCESS,InvalidDataException,"Transaccion{id=132, fecha=2024-12-10, monto=0, tipo='invalid'}","Transaccion 132 con tipo no valido: invalid"
taskExecutor-3,READ,FlatFileParseException,"741,2024-13-01,1200,credito","Parsing error at line: 742 in resource=[class path resource [data/transacciones.csv]], input=[741,2024-13-01,1200,credito]"
taskExecutor-2,PROCESS,InvalidDataException,"Transaccion{id=437, fecha=2024-02-28, monto=null, tipo='credito'}","Transaccion incompleta: Transaccion{id=437, fecha=2024-02-28, monto=null, tipo='credito'}"
taskExecutor-1,PROCESS,InvalidDataException,"Transaccion{id=133, fecha=2024-07-21, monto=500, tipo='invalid'}","Transaccion 133 con tipo no valido: invalid"
taskExecutor-3,PROCESS,InvalidDataException,"Transaccion{id=749, fecha=2024-06-20, monto=1200, tipo='invalid'}","Transaccion 749 con tipo no valido: invalid"
taskExecutor-2,PROCESS,InvalidDataException,"Transaccion{id=438, fecha=2024-10-18, monto=1500, tipo='invalid'}","Transaccion 438 con tipo no valido: invalid"
taskExecutor-3,PROCESS,InvalidDataException,"Transaccion{id=751, fecha=2024-11-13, monto=3000, tipo='invalid'}","Transaccion 751 con tipo no valido: invalid"
taskExecutor-1,PROCESS,InvalidDataException,"Transaccion{id=135, fecha=2024-03-02, monto=null, tipo='debito'}","Transaccion incompleta: Transaccion{id=135, fecha=2024-03-02, monto=null, tipo='debito'}"
taskExecutor-3,PROCESS,InvalidDataException,"Transaccion{id=752, fecha=2024-05-02, monto=null, tipo='invalid'}","Transaccion incompleta: Transaccion{id=752, fecha=2024-05-02, monto=null, tipo='invalid'}"
taskExecutor-2,PROCESS,InvalidDataException,"Transaccion{id=440, fecha=2024-07-28, monto=null, tipo='invalid'}","Transaccion incompleta: Transaccion{id=440, fecha=2024-07-28, monto=null, tipo='invalid'}"
taskExecutor-1,PROCESS,InvalidDataException,"Transaccion{id=136, fecha=2024-10-27, monto=0, tipo='invalid'}","Transaccion 136 con tipo no valido: invalid"
taskExecutor-3,READ,FlatFileParseException,"755,2024-13-01,1200,invalid","Parsing error at line: 756 in resource=[class path resource [data/transacciones.csv]], input=[755,2024-13-01,1200,invalid]"
taskExecutor-1,PROCESS,InvalidDataException,"Transaccion{id=137, fecha=2024-06-17, monto=1200, tipo='desconocido'}","Transaccion 137 con tipo no valido: desconocido"
taskExecutor-3,PROCESS,InvalidDataException,"Transaccion{id=758, fecha=2024-06-14, monto=1200, tipo='invalid'}","Transaccion 758 con tipo no valido: invalid"
taskExecutor-2,PROCESS,InvalidDataException,"Transaccion{id=443, fecha=2024-05-11, monto=null, tipo='credito'}","Transaccion incompleta: Transaccion{id=443, fecha=2024-05-11, monto=null, tipo='credito'}"
taskExecutor-3,PROCESS,InvalidDataException,"Transaccion{id=763, fecha=2024-07-23, monto=3000, tipo='invalid'}","Transaccion 763 con tipo no valido: invalid"
taskExecutor-1,PROCESS,InvalidDataException,"Transaccion{id=146, fecha=2024-07-01, monto=null, tipo='debito'}","Transaccion incompleta: Transaccion{id=146, fecha=2024-07-01, monto=null, tipo='debito'}"
taskExecutor-3,PROCESS,InvalidDataException,"Transaccion{id=765, fecha=2024-06-26, monto=null, tipo='credito'}","Transaccion incompleta: Transaccion{id=765, fecha=2024-06-26, monto=null, tipo='credito'}"
taskExecutor-2,PROCESS,InvalidDataException,"Transaccion{id=444, fecha=2024-04-19, monto=1200, tipo='desconocido'}","Transaccion 444 con tipo no valido: desconocido"
taskExecutor-1,READ,FlatFileParseException,"138,2024-13-01,1000,invalid","Parsing error at line: 139 in resource=[class path resource [data/transacciones.csv]], input=[138,2024-13-01,1000,invalid]"
taskExecutor-3,PROCESS,InvalidDataException,"Transaccion{id=768, fecha=2024-12-25, monto=700, tipo='invalid'}","Transaccion 768 con tipo no valido: invalid"
taskExecutor-2,PROCESS,InvalidDataException,"Transaccion{id=446, fecha=2024-07-11, monto=700, tipo='invalid'}","Transaccion 446 con tipo no valido: invalid"
taskExecutor-1,PROCESS,InvalidDataException,"Transaccion{id=148, fecha=2024-03-30, monto=1000, tipo='invalid'}","Transaccion 148 con tipo no valido: invalid"
taskExecutor-3,PROCESS,InvalidDataException,"Transaccion{id=769, fecha=2024-11-25, monto=-200, tipo='invalid'}","Transaccion 769 con tipo no valido: invalid"
taskExecutor-1,PROCESS,InvalidDataException,"Transaccion{id=149, fecha=2024-11-02, monto=3000, tipo='desconocido'}","Transaccion 149 con tipo no valido: desconocido"
taskExecutor-2,READ,FlatFileParseException,"445,2024-13-01,1200,debito","Parsing error at line: 446 in resource=[class path resource [data/transacciones.csv]], input=[445,2024-13-01,1200,debito]"
taskExecutor-1,PROCESS,InvalidDataException,"Transaccion{id=152, fecha=2024-10-25, monto=1500, tipo='invalid'}","Transaccion 152 con tipo no valido: invalid"
taskExecutor-3,PROCESS,InvalidDataException,"Transaccion{id=771, fecha=2024-12-24, monto=null, tipo='debito'}","Transaccion incompleta: Transaccion{id=771, fecha=2024-12-24, monto=null, tipo='debito'}"
taskExecutor-2,PROCESS,InvalidDataException,"Transaccion{id=448, fecha=2024-06-08, monto=null, tipo='debito'}","Transaccion incompleta: Transaccion{id=448, fecha=2024-06-08, monto=null, tipo='debito'}"
taskExecutor-1,PROCESS,InvalidDataException,"Transaccion{id=155, fecha=2024-12-22, monto=-200, tipo='desconocido'}","Transaccion 155 con tipo no valido: desconocido"
taskExecutor-2,PROCESS,InvalidDataException,"Transaccion{id=451, fecha=2024-07-02, monto=700, tipo='invalid'}","Transaccion 451 con tipo no valido: invalid"
taskExecutor-3,PROCESS,InvalidDataException,"Transaccion{id=772, fecha=2024-09-05, monto=1500, tipo='invalid'}","Transaccion 772 con tipo no valido: invalid"
taskExecutor-2,PROCESS,InvalidDataException,"Transaccion{id=455, fecha=2024-02-29, monto=800, tipo='invalid'}","Transaccion 455 con tipo no valido: invalid"
taskExecutor-1,READ,FlatFileParseException,"150,2024-13-01,1500,debito","Parsing error at line: 151 in resource=[class path resource [data/transacciones.csv]], input=[150,2024-13-01,1500,debito]"
taskExecutor-2,PROCESS,InvalidDataException,"Transaccion{id=456, fecha=2024-10-18, monto=1200, tipo='invalid'}","Transaccion 456 con tipo no valido: invalid"
taskExecutor-2,READ,FlatFileParseException,"453,2024-13-01,800,invalid","Parsing error at line: 454 in resource=[class path resource [data/transacciones.csv]], input=[453,2024-13-01,800,invalid]"
taskExecutor-3,PROCESS,InvalidDataException,"Transaccion{id=773, fecha=2024-03-19, monto=null, tipo='debito'}","Transaccion incompleta: Transaccion{id=773, fecha=2024-03-19, monto=null, tipo='debito'}"
taskExecutor-1,PROCESS,InvalidDataException,"Transaccion{id=160, fecha=2024-08-03, monto=1500, tipo='invalid'}","Transaccion 160 con tipo no valido: invalid"
taskExecutor-2,PROCESS,InvalidDataException,"Transaccion{id=460, fecha=2024-08-21, monto=0, tipo='invalid'}","Transaccion 460 con tipo no valido: invalid"
taskExecutor-3,PROCESS,InvalidDataException,"Transaccion{id=775, fecha=2024-04-06, monto=-200, tipo='invalid'}","Transaccion 775 con tipo no valido: invalid"
taskExecutor-2,PROCESS,InvalidDataException,"Transaccion{id=466, fecha=2024-11-30, monto=null, tipo='credito'}","Transaccion incompleta: Transaccion{id=466, fecha=2024-11-30, monto=null, tipo='credito'}"
taskExecutor-3,PROCESS,InvalidDataException,"Transaccion{id=780, fecha=2024-02-16, monto=1200, tipo='desconocido'}","Transaccion 780 con tipo no valido: desconocido"
taskExecutor-1,PROCESS,InvalidDataException,"Transaccion{id=163, fecha=2024-11-30, monto=3000, tipo='desconocido'}","Transaccion 163 con tipo no valido: desconocido"
taskExecutor-3,PROCESS,InvalidDataException,"Transaccion{id=781, fecha=2024-01-12, monto=700, tipo='invalid'}","Transaccion 781 con tipo no valido: invalid"
taskExecutor-2,PROCESS,InvalidDataException,"Transaccion{id=469, fecha=2024-12-03, monto=1000, tipo='invalid'}","Transaccion 469 con tipo no valido: invalid"
taskExecutor-3,PROCESS,InvalidDataException,"Transaccion{id=782, fecha=2024-11-18, monto=null, tipo='credito'}","Transaccion incompleta: Transaccion{id=782, fecha=2024-11-18, monto=null, tipo='credito'}"
taskExecutor-1,PROCESS,InvalidDataException,"Transaccion{id=164, fecha=2024-03-04, monto=3000, tipo='invalid'}","Transaccion 164 con tipo no valido: invalid"
taskExecutor-3,PROCESS,InvalidDataException,"Transaccion{id=784, fecha=2024-08-09, monto=null, tipo='credito'}","Transaccion incompleta: Transaccion{id=784, fecha=2024-08-09, monto=null, tipo='credito'}"
taskExecutor-2,PROCESS,InvalidDataException,"Transaccion{id=470, fecha=2024-09-19, monto=null, tipo='debito'}","Transaccion incompleta: Transaccion{id=470, fecha=2024-09-19, monto=null, tipo='debito'}"
taskExecutor-3,PROCESS,InvalidDataException,"Transaccion{id=785, fecha=2024-05-07, monto=null, tipo='debito'}","Transaccion incompleta: Transaccion{id=785, fecha=2024-05-07, monto=null, tipo='debito'}"
taskExecutor-1,PROCESS,InvalidDataException,"Transaccion{id=165, fecha=2024-08-30, monto=1000, tipo='invalid'}","Transaccion 165 con tipo no valido: invalid"
taskExecutor-3,PROCESS,InvalidDataException,"Transaccion{id=786, fecha=2024-08-25, monto=null, tipo='invalid'}","Transaccion incompleta: Transaccion{id=786, fecha=2024-08-25, monto=null, tipo='invalid'}"
taskExecutor-2,READ,FlatFileParseException,"461,2024-13-01,700,invalid","Parsing error at line: 462 in resource=[class path resource [data/transacciones.csv]], input=[461,2024-13-01,700,invalid]"
taskExecutor-1,PROCESS,InvalidDataException,"Transaccion{id=166, fecha=2024-04-06, monto=800, tipo='credito'}","Transaccion duplicada omitida: Transaccion{id=166, fecha=2024-04-06, monto=800, tipo='credito'}"
taskExecutor-3,PROCESS,InvalidDataException,"Transaccion{id=788, fecha=2024-10-31, monto=null, tipo='debito'}","Transaccion incompleta: Transaccion{id=788, fecha=2024-10-31, monto=null, tipo='debito'}"
taskExecutor-2,READ,FlatFileParseException,"462,2024-13-01,1500,invalid","Parsing error at line: 463 in resource=[class path resource [data/transacciones.csv]], input=[462,2024-13-01,1500,invalid]"
taskExecutor-3,PROCESS,InvalidDataException,"Transaccion{id=790, fecha=2024-11-11, monto=1000, tipo='credito'}","Transaccion duplicada omitida: Transaccion{id=790, fecha=2024-11-11, monto=1000, tipo='credito'}"
taskExecutor-1,PROCESS,InvalidDataException,"Transaccion{id=167, fecha=2024-02-23, monto=null, tipo='credito'}","Transaccion incompleta: Transaccion{id=167, fecha=2024-02-23, monto=null, tipo='credito'}"
taskExecutor-2,PROCESS,InvalidDataException,"Transaccion{id=471, fecha=2024-12-04, monto=1000, tipo='desconocido'}","Transaccion 471 con tipo no valido: desconocido"
taskExecutor-2,PROCESS,InvalidDataException,"Transaccion{id=473, fecha=2024-08-15, monto=700, tipo='invalid'}","Transaccion 473 con tipo no valido: invalid"
taskExecutor-3,PROCESS,InvalidDataException,"Transaccion{id=792, fecha=2024-07-08, monto=-200, tipo='invalid'}","Transaccion 792 con tipo no valido: invalid"
taskExecutor-3,PROCESS,InvalidDataException,"Transaccion{id=793, fecha=2024-12-04, monto=1200, tipo='desconocido'}","Transaccion 793 con tipo no valido: desconocido"
taskExecutor-2,PROCESS,InvalidDataException,"Transaccion{id=475, fecha=2024-12-28, monto=0, tipo='invalid'}","Transaccion 475 con tipo no valido: invalid"
taskExecutor-1,PROCESS,InvalidDataException,"Transaccion{id=169, fecha=2024-03-05, monto=800, tipo='invalid'}","Transaccion 169 con tipo no valido: invalid"
taskExecutor-2,PROCESS,InvalidDataException,"Transaccion{id=476, fecha=2024-07-06, monto=null, tipo='invalid'}","Transaccion incompleta: Transaccion{id=476, fecha=2024-07-06, monto=null, tipo='invalid'}"
taskExecutor-3,PROCESS,InvalidDataException,"Transaccion{id=794, fecha=2024-12-30, monto=null, tipo='credito'}","Transaccion incompleta: Transaccion{id=794, fecha=2024-12-30, monto=null, tipo='credito'}"
taskExecutor-2,PROCESS,InvalidDataException,"Transaccion{id=479, fecha=2024-12-07, monto=null, tipo='invalid'}","Transaccion incompleta: Transaccion{id=479, fecha=2024-12-07, monto=null, tipo='invalid'}"
taskExecutor-1,PROCESS,InvalidDataException,"Transaccion{id=170, fecha=2024-09-07, monto=1200, tipo='invalid'}","Transaccion 170 con tipo no valido: invalid"
taskExecutor-2,PROCESS,InvalidDataException,"Transaccion{id=482, fecha=2024-02-04, monto=800, tipo='invalid'}","Transaccion 482 con tipo no valido: invalid"
taskExecutor-3,PROCESS,InvalidDataException,"Transaccion{id=796, fecha=2024-01-16, monto=-200, tipo='invalid'}","Transaccion 796 con tipo no valido: invalid"
taskExecutor-2,READ,FlatFileParseException,"472,2024-13-01,,invalid","Parsing error at line: 473 in resource=[class path resource [data/transacciones.csv]], input=[472,2024-13-01,,invalid]"
taskExecutor-2,READ,FlatFileParseException,"474,2024-13-01,1200,invalid","Parsing error at line: 475 in resource=[class path resource [data/transacciones.csv]], input=[474,2024-13-01,1200,invalid]"
taskExecutor-1,PROCESS,InvalidDataException,"Transaccion{id=171, fecha=2024-05-14, monto=null, tipo='debito'}","Transaccion incompleta: Transaccion{id=171, fecha=2024-05-14, monto=null, tipo='debito'}"
taskExecutor-3,PROCESS,InvalidDataException,"Transaccion{id=800, fecha=2024-01-27, monto=-100, tipo='invalid'}","Transaccion 800 con tipo no valido: invalid"
taskExecutor-2,PROCESS,InvalidDataException,"Transaccion{id=485, fecha=2024-11-17, monto=1000, tipo='desconocido'}","Transaccion 485 con tipo no valido: desconocido"
taskExecutor-1,PROCESS,InvalidDataException,"Transaccion{id=174, fecha=2024-10-26, monto=null, tipo='invalid'}","Transaccion incompleta: Transaccion{id=174, fecha=2024-10-26, monto=null, tipo='invalid'}"
taskExecutor-2,PROCESS,InvalidDataException,"Transaccion{id=486, fecha=2024-09-17, monto=800, tipo='invalid'}","Transaccion 486 con tipo no valido: invalid"
taskExecutor-3,PROCESS,InvalidDataException,"Transaccion{id=801, fecha=2024-01-14, monto=null, tipo='invalid'}","Transaccion incompleta: Transaccion{id=801, fecha=2024-01-14, monto=null, tipo='invalid'}"
taskExecutor-2,PROCESS,InvalidDataException,"Transaccion{id=488, fecha=2024-12-11, monto=null, tipo='debito'}","Transaccion incompleta: Transaccion{id=488, fecha=2024-12-11, monto=null, tipo='debito'}"
taskExecutor-1,PROCESS,InvalidDataException,"Transaccion{id=175, fecha=2024-09-24, monto=1500, tipo='invalid'}","Transaccion 175 con tipo no valido: invalid"
taskExecutor-2,PROCESS,InvalidDataException,"Transaccion{id=490, fecha=2024-07-26, monto=700, tipo='invalid'}","Transaccion 490 con tipo no valido: invalid"
taskExecutor-3,PROCESS,InvalidDataException,"Transaccion{id=803, fecha=2024-02-12, monto=1200, tipo='desconocido'}","Transaccion 803 con tipo no valido: desconocido"
taskExecutor-2,PROCESS,InvalidDataException,"Transaccion{id=491, fecha=2024-03-31, monto=null, tipo='credito'}","Transaccion incompleta: Transaccion{id=491, fecha=2024-03-31, monto=null, tipo='credito'}"
taskExecutor-1,PROCESS,InvalidDataException,"Transaccion{id=176, fecha=2024-06-07, monto=1000, tipo='invalid'}","Transaccion 176 con tipo no valido: invalid"
taskExecutor-2,PROCESS,InvalidDataException,"Transaccion{id=492, fecha=2024-11-07, monto=-200, tipo='invalid'}","Transaccion 492 con tipo no valido: invalid"
taskExecutor-3,PROCESS,InvalidDataException,"Transaccion{id=804, fecha=2024-07-11, monto=-200, tipo='invalid'}","Transaccion 804 con tipo no valido: invalid"
taskExecutor-1,PROCESS,InvalidDataException,"Transaccion{id=180, fecha=2024-05-28, monto=1000, tipo='desconocido'}","Transaccion 180 con tipo no valido: desconocido"
taskExecutor-2,PROCESS,InvalidDataException,"Transaccion{id=493, fecha=2024-08-29, monto=0, tipo='invalid'}","Transaccion 493 con tipo no valido: invalid"
taskExecutor-3,PROCESS,InvalidDataException,"Transaccion{id=805, fecha=2024-10-17, monto=null, tipo='debito'}","Transaccion incompleta: Transaccion{id=805, fecha=2024-10-17, monto=null, tipo='debito'}"
taskExecutor-2,PROCESS,InvalidDataException,"Transaccion{id=496, fecha=2024-09-14, monto=null, tipo='invalid'}","Transaccion incompleta: Transaccion{id=496, fecha=2024-09-14, monto=null, tipo='invalid'}"
taskExecutor-1,PROCESS,InvalidDataException,"Transaccion{id=181, fecha=2024-09-08, monto=800, tipo='invalid'}","Transaccion 181 con tipo no valido: invalid"
taskExecutor-2,PROCESS,InvalidDataException,"Transaccion{id=497, fecha=2024-04-20, monto=-200, tipo='desconocido'}","Transaccion 497 con tipo no valido: desconocido"
